"country_region","semana","casos_semana","crescimento_pct_wow"
"Netherlands","2020-02-24","10",NULL
"Netherlands","2020-03-02","255","2450.00"
"Netherlands","2020-03-09","873","242.35"
"Netherlands","2020-03-16","3079","252.69"
"Netherlands","2020-03-23","6713","118.03"
"Netherlands","2020-03-30","7021","4.59"
"Netherlands","2020-04-06","7792","10.98"
"Netherlands","2020-04-13","7090","-9.01"
"Netherlands","2020-04-20","5202","-26.63"
"Netherlands","2020-04-27","2728","-47.56"
"Netherlands","2020-05-04","2057","-24.60"
"Netherlands","2020-05-11","1369","-33.45"
"Netherlands","2020-05-18","1242","-9.28"
"Netherlands","2020-05-25","1208","-2.74"
"Netherlands","2020-06-01","1134","-6.13"
"Netherlands","2020-06-08","1210","6.70"
"Netherlands","2020-06-15","811","-32.98"
"Netherlands","2020-06-22","554","-31.69"
"Netherlands","2020-06-29","479","-13.54"
"Netherlands","2020-07-06","403","-15.87"
"Netherlands","2020-07-13","715","77.42"
"Netherlands","2020-07-20","1049","46.71"
"Netherlands","2020-07-27","419","-60.06"
"New Zealand","2020-01-20","0",NULL
"New Zealand","2020-01-27","0",NULL
"New Zealand","2020-02-03","0",NULL
"New Zealand","2020-02-10","0",NULL
"New Zealand","2020-02-17","0",NULL
"New Zealand","2020-02-24","1",NULL
"New Zealand","2020-03-02","4","300.00"
"New Zealand","2020-03-09","3","-25.00"
"New Zealand","2020-03-16","94","3033.33"
"New Zealand","2020-03-23","412","338.30"
"New Zealand","2020-03-30","525","27.43"
"New Zealand","2020-04-06","291","-44.57"
"New Zealand","2020-04-13","101","-65.29"
"New Zealand","2020-04-20","39","-61.39"
"New Zealand","2020-04-27","18","-53.85"
"New Zealand","2020-05-04","11","-38.89"
"New Zealand","2020-05-11","2","-81.82"
"New Zealand","2020-05-18","5","150.00"
"New Zealand","2020-05-25","0","-100.00"
"New Zealand","2020-06-01","0",NULL
"New Zealand","2020-06-08","0",NULL
"New Zealand","2020-06-15","9",NULL
"New Zealand","2020-06-22","15","66.67"
"New Zealand","2020-06-29","6","-60.00"
"New Zealand","2020-07-06","10","66.67"
"New Zealand","2020-07-13","10","0.00"
"New Zealand","2020-07-20","2","-80.00"
"New Zealand","2020-07-27","1","-50.00"
"Nicaragua","2020-01-20","0",NULL
"Nicaragua","2020-01-27","0",NULL
"Nicaragua","2020-02-03","0",NULL
"Nicaragua","2020-02-10","0",NULL
"Nicaragua","2020-02-17","0",NULL
"Nicaragua","2020-02-24","0",NULL
"Nicaragua","2020-03-02","0",NULL
"Nicaragua","2020-03-09","0",NULL
"Nicaragua","2020-03-16","2",NULL
"Nicaragua","2020-03-23","2","0.00"
"Nicaragua","2020-03-30","2","0.00"
"Nicaragua","2020-04-06","3","50.00"
"Nicaragua","2020-04-13","1","-66.67"
"Nicaragua","2020-04-20","3","200.00"
"Nicaragua","2020-04-27","2","-33.33"
"Nicaragua","2020-05-04","1","-50.00"
"Nicaragua","2020-05-11","9","800.00"
"Nicaragua","2020-05-18","254","2722.22"
"Nicaragua","2020-05-25","480","88.98"
"Nicaragua","2020-06-01","359","-25.21"
"Nicaragua","2020-06-08","346","-3.62"
"Nicaragua","2020-06-15","359","3.76"
"Nicaragua","2020-06-22","347","-3.34"
"Nicaragua","2020-06-29","349","0.58"
"Nicaragua","2020-07-06","327","-6.30"
"Nicaragua","2020-07-13","301","-7.95"
"Nicaragua","2020-07-20","292","-2.99"
"Nicaragua","2020-07-27","0","-100.00"
"Niger","2020-01-20","0",NULL
"Niger","2020-01-27","0",NULL
"Niger","2020-02-03","0",NULL
"Niger","2020-02-10","0",NULL
"Niger","2020-02-17","0",NULL
"Niger","2020-02-24","0",NULL
"Niger","2020-03-02","0",NULL
"Niger","2020-03-09","0",NULL
"Niger","2020-03-16","2",NULL
"Niger","2020-03-23","16","700.00"
"Niger","2020-03-30","166","937.50"
"Niger","2020-04-06","345","107.83"
"Niger","2020-04-13","119","-65.51"
"Niger","2020-04-20","48","-59.66"
"Niger","2020-04-27","54","12.50"
"Niger","2020-05-04","71","31.48"
"Niger","2020-05-11","83","16.90"
"Niger","2020-05-18","41","-50.60"
"Niger","2020-05-25","13","-68.29"
"Niger","2020-06-01","15","15.38"
"Niger","2020-06-08","7","-53.33"
"Niger","2020-06-15","56","700.00"
"Niger","2020-06-22","38","-32.14"
"Niger","2020-06-29","14","-63.16"
"Niger","2020-07-06","11","-21.43"
"Niger","2020-07-13","5","-54.55"
"Niger","2020-07-20","32","540.00"
"Niger","2020-07-27","0","-100.00"
"Nigeria","2020-01-20","0",NULL
"Nigeria","2020-01-27","0",NULL
"Nigeria","2020-02-03","0",NULL
"Nigeria","2020-02-10","0",NULL
"Nigeria","2020-02-17","0",NULL
"Nigeria","2020-02-24","1",NULL
"Nigeria","2020-03-02","0","-100.00"
"Nigeria","2020-03-09","1",NULL
"Nigeria","2020-03-16","28","2700.00"
"Nigeria","2020-03-23","81","189.29"
"Nigeria","2020-03-30","121","49.38"
"Nigeria","2020-04-06","91","-24.79"
"Nigeria","2020-04-13","304","234.07"
"Nigeria","2020-04-20","646","112.50"
"Nigeria","2020-04-27","1285","98.92"
"Nigeria","2020-05-04","1841","43.27"
"Nigeria","2020-05-11","1560","-15.26"
"Nigeria","2020-05-18","1880","20.51"
"Nigeria","2020-05-25","2323","23.56"
"Nigeria","2020-06-01","2324","0.04"
"Nigeria","2020-06-08","3599","54.86"
"Nigeria","2020-06-15","4159","15.56"
"Nigeria","2020-06-22","4323","3.94"
"Nigeria","2020-06-29","4144","-4.14"
"Nigeria","2020-07-06","3847","-7.17"
"Nigeria","2020-07-13","4105","6.71"
"Nigeria","2020-07-20","3869","-5.75"
"Nigeria","2020-07-27","648","-83.25"
"North Macedonia","2020-01-20","0",NULL
"North Macedonia","2020-01-27","0",NULL
"North Macedonia","2020-02-03","0",NULL
"North Macedonia","2020-02-10","0",NULL
"North Macedonia","2020-02-17","0",NULL
"North Macedonia","2020-02-24","1",NULL
"North Macedonia","2020-03-02","2","100.00"
"North Macedonia","2020-03-09","11","450.00"
"North Macedonia","2020-03-16","101","818.18"
"North Macedonia","2020-03-23","144","42.57"
"North Macedonia","2020-03-30","296","105.56"
"North Macedonia","2020-04-06","273","-7.77"
"North Macedonia","2020-04-13","379","38.83"
"North Macedonia","2020-04-20","179","-52.77"
"North Macedonia","2020-04-27","125","-30.17"
"North Macedonia","2020-05-04","131","4.80"
"North Macedonia","2020-05-11","150","14.50"
"North Macedonia","2020-05-18","186","24.00"
"North Macedonia","2020-05-25","248","33.33"
"North Macedonia","2020-06-01","799","222.18"
"North Macedonia","2020-06-08","1032","29.16"
"North Macedonia","2020-06-15","1049","1.65"
"North Macedonia","2020-06-22","974","-7.15"
"North Macedonia","2020-06-29","966","-0.82"
"North Macedonia","2020-07-06","1065","10.25"
"North Macedonia","2020-07-13","1042","-2.16"
"North Macedonia","2020-07-20","933","-10.46"
"North Macedonia","2020-07-27","127","-86.39"
"Norway","2020-01-20","0",NULL
"Norway","2020-01-27","0",NULL
"Norway","2020-02-03","0",NULL
"Norway","2020-02-10","0",NULL
"Norway","2020-02-17","0",NULL
"Norway","2020-02-24","19",NULL
"Norway","2020-03-02","157","726.32"
"Norway","2020-03-09","1045","565.61"
"Norway","2020-03-16","1164","11.39"
"Norway","2020-03-23","1899","63.14"
"Norway","2020-03-30","1403","-26.12"
"Norway","2020-04-06","838","-40.27"
"Norway","2020-04-13","553","-34.01"
"Norway","2020-04-20","449","-18.81"
"Norway","2020-04-27","320","-28.73"
"Norway","2020-05-04","258","-19.38"
"Norway","2020-05-11","144","-44.19"
"Norway","2020-05-18","103","-28.47"
"Norway","2020-05-25","88","-14.56"
"Norway","2020-06-01","107","21.59"
"Norway","2020-06-08","84","-21.50"
"Norway","2020-06-15","114","35.71"
"Norway","2020-06-22","110","-3.51"
"Norway","2020-06-29","75","-31.82"
"Norway","2020-07-06","51","-32.00"
"Norway","2020-07-13","47","-7.84"
"Norway","2020-07-20","89","89.36"
"Norway","2020-07-27","15","-83.15"
"Oman","2020-01-20","0",NULL
"Oman","2020-01-27","0",NULL
"Oman","2020-02-03","0",NULL
"Oman","2020-02-10","0",NULL
"Oman","2020-02-17","0",NULL
"Oman","2020-02-24","6",NULL
"Oman","2020-03-02","10","66.67"
"Oman","2020-03-09","6","-40.00"
"Oman","2020-03-16","33","450.00"
"Oman","2020-03-23","112","239.39"
"Oman","2020-03-30","131","16.96"
"Oman","2020-04-06","301","129.77"
"Oman","2020-04-13","667","121.59"
"Oman","2020-04-20","732","9.75"
"Oman","2020-04-27","570","-22.13"
"Oman","2020-05-04","831","45.79"
"Oman","2020-05-11","1787","115.04"
"Oman","2020-05-18","2584","44.60"
"Oman","2020-05-25","3667","41.91"
"Oman","2020-06-01","5445","48.49"
"Oman","2020-06-08","6599","21.19"
"Oman","2020-06-15","5990","-9.23"
"Oman","2020-06-22","8679","44.89"
"Oman","2020-06-29","8028","-7.50"
"Oman","2020-07-06","9837","22.53"
"Oman","2020-07-13","10646","8.22"
"Oman","2020-07-20","9344","-12.23"
"Oman","2020-07-27","1053","-88.73"
"Pakistan","2020-01-20","0",NULL
"Pakistan","2020-01-27","0",NULL
"Pakistan","2020-02-03","0",NULL
"Pakistan","2020-02-10","0",NULL
"Pakistan","2020-02-17","0",NULL
"Pakistan","2020-02-24","4",NULL
"Pakistan","2020-03-02","2","-50.00"
"Pakistan","2020-03-09","130","6400.00"
"Pakistan","2020-03-16","739","468.46"
"Pakistan","2020-03-23","842","13.94"
"Pakistan","2020-03-30","2049","143.35"
"Pakistan","2020-04-06","1730","-15.57"
"Pakistan","2020-04-13","2922","68.90"
"Pakistan","2020-04-20","5497","88.12"
"Pakistan","2020-04-27","7026","27.82"
"Pakistan","2020-05-04","11140","58.55"
"Pakistan","2020-05-11","10044","-9.84"
"Pakistan","2020-05-18","14224","41.62"
"Pakistan","2020-05-25","16111","13.27"
"Pakistan","2020-06-01","31211","93.72"
"Pakistan","2020-06-08","40807","30.75"
"Pakistan","2020-06-15","36610","-10.29"
"Pakistan","2020-06-22","25424","-30.55"
"Pakistan","2020-06-29","25306","-0.46"
"Pakistan","2020-07-06","19807","-21.73"
"Pakistan","2020-07-13","13458","-32.05"
"Pakistan","2020-07-20","8030","-40.33"
"Pakistan","2020-07-27","1176","-85.35"
"Panama","2020-01-20","0",NULL
"Panama","2020-01-27","0",NULL
"Panama","2020-02-03","0",NULL
"Panama","2020-02-10","0",NULL
"Panama","2020-02-17","0",NULL
"Panama","2020-02-24","0",NULL
"Panama","2020-03-02","0",NULL
"Panama","2020-03-09","43",NULL
"Panama","2020-03-16","270","527.91"
"Panama","2020-03-23","588","117.78"
"Panama","2020-03-30","900","53.06"
"Panama","2020-04-06","1433","59.22"
"Panama","2020-04-13","1039","-27.49"
"Panama","2020-04-20","1506","44.95"
"Panama","2020-04-27","1311","-12.95"
"Panama","2020-05-04","1358","3.59"
"Panama","2020-05-11","1158","-14.73"
"Panama","2020-05-18","1320","13.99"
"Panama","2020-05-25","2537","92.20"
"Panama","2020-06-01","2962","16.75"
"Panama","2020-06-08","4993","68.57"
"Panama","2020-06-15","4612","-7.63"
"Panama","2020-06-22","5656","22.64"
"Panama","2020-06-29","6463","14.27"
"Panama","2020-07-06","7484","15.80"
"Panama","2020-07-13","7835","4.69"
"Panama","2020-07-20","6828","-12.85"
"Panama","2020-07-27","1146","-83.22"
"Papua New Guinea","2020-01-20","0",NULL
"Papua New Guinea","2020-01-27","0",NULL
"Papua New Guinea","2020-02-03","0",NULL
"Papua New Guinea","2020-02-10","0",NULL
"Papua New Guinea","2020-02-17","0",NULL
"Papua New Guinea","2020-02-24","0",NULL
"Papua New Guinea","2020-03-02","0",NULL
"Papua New Guinea","2020-03-09","0",NULL
"Papua New Guinea","2020-03-16","1",NULL
"Papua New Guinea","2020-03-23","0","-100.00"
"Papua New Guinea","2020-03-30","0",NULL
"Papua New Guinea","2020-04-06","1",NULL
"Papua New Guinea","2020-04-13","5","400.00"
"Papua New Guinea","2020-04-20","1","-80.00"
"Papua New Guinea","2020-04-27","0","-100.00"
"Papua New Guinea","2020-05-04","0",NULL
"Papua New Guinea","2020-05-11","0",NULL
"Papua New Guinea","2020-05-18","0",NULL
"Papua New Guinea","2020-05-25","0",NULL
"Papua New Guinea","2020-06-01","0",NULL
"Papua New Guinea","2020-06-08","0",NULL
"Papua New Guinea","2020-06-15","0",NULL
"Papua New Guinea","2020-06-22","3",NULL
"Papua New Guinea","2020-06-29","0","-100.00"
"Papua New Guinea","2020-07-06","0",NULL
"Papua New Guinea","2020-07-13","5",NULL
"Papua New Guinea","2020-07-20","46","820.00"
"Papua New Guinea","2020-07-27","0","-100.00"
"Paraguay","2020-01-20","0",NULL
"Paraguay","2020-01-27","0",NULL
"Paraguay","2020-02-03","0",NULL
"Paraguay","2020-02-10","0",NULL
"Paraguay","2020-02-17","0",NULL
"Paraguay","2020-02-24","0",NULL
"Paraguay","2020-03-02","1",NULL
"Paraguay","2020-03-09","5","400.00"
"Paraguay","2020-03-16","16","220.00"
"Paraguay","2020-03-23","37","131.25"
"Paraguay","2020-03-30","45","21.62"
"Paraguay","2020-04-06","30","-33.33"
"Paraguay","2020-04-13","72","140.00"
"Paraguay","2020-04-20","22","-69.44"
"Paraguay","2020-04-27","168","663.64"
"Paraguay","2020-05-04","317","88.69"
"Paraguay","2020-05-11","73","-76.97"
"Paraguay","2020-05-18","76","4.11"
"Paraguay","2020-05-25","124","63.16"
"Paraguay","2020-06-01","149","20.16"
"Paraguay","2020-06-08","154","3.36"
"Paraguay","2020-06-15","90","-41.56"
"Paraguay","2020-06-22","748","731.11"
"Paraguay","2020-06-29","300","-59.89"
"Paraguay","2020-07-06","521","73.67"
"Paraguay","2020-07-13","773","48.37"
"Paraguay","2020-07-20","723","-6.47"
"Paraguay","2020-07-27","104","-85.62"
"Peru","2020-01-20","0",NULL
"Peru","2020-01-27","0",NULL
"Peru","2020-02-03","0",NULL
"Peru","2020-02-10","0",NULL
"Peru","2020-02-17","0",NULL
"Peru","2020-02-24","0",NULL
"Peru","2020-03-02","6",NULL
"Peru","2020-03-09","37","516.67"
"Peru","2020-03-16","320","764.86"
"Peru","2020-03-23","489","52.81"
"Peru","2020-03-30","1429","192.23"
"Peru","2020-04-06","5238","266.55"
"Peru","2020-04-13","8109","54.81"
"Peru","2020-04-20","11889","46.61"
"Peru","2020-04-27","18411","54.86"
"Peru","2020-05-04","21379","16.12"
"Peru","2020-05-11","24966","16.78"
"Peru","2020-05-18","27686","10.89"
"Peru","2020-05-25","44517","60.79"
"Peru","2020-06-01","32039","-28.03"
"Peru","2020-06-08","33221","3.69"
"Peru","2020-06-15","25200","-24.14"
"Peru","2020-06-22","24483","-2.85"
"Peru","2020-06-29","23299","-4.84"
"Peru","2020-07-06","23608","1.33"
"Peru","2020-07-13","27264","15.49"
"Peru","2020-07-20","22371","-17.95"
"Peru","2020-07-27","13756","-38.51"
"Philippines","2020-01-20","0",NULL
"Philippines","2020-01-27","2",NULL
"Philippines","2020-02-03","1","-50.00"
"Philippines","2020-02-10","0","-100.00"
"Philippines","2020-02-17","0",NULL
"Philippines","2020-02-24","0",NULL
"Philippines","2020-03-02","7",NULL
"Philippines","2020-03-09","130","1757.14"
"Philippines","2020-03-16","240","84.62"
"Philippines","2020-03-23","1038","332.50"
"Philippines","2020-03-30","1828","76.11"
"Philippines","2020-04-06","1402","-23.30"
"Philippines","2020-04-13","1611","14.91"
"Philippines","2020-04-20","1320","-18.06"
"Philippines","2020-04-27","1644","24.55"
"Philippines","2020-05-04","1571","-4.44"
"Philippines","2020-05-11","1719","9.42"
"Philippines","2020-05-18","1522","-11.46"
"Philippines","2020-05-25","4051","166.16"
"Philippines","2020-06-01","3809","-5.97"
"Philippines","2020-06-08","4035","5.93"
"Philippines","2020-06-15","4122","2.16"
"Philippines","2020-06-22","5403","31.08"
"Philippines","2020-06-29","8799","62.85"
"Philippines","2020-07-06","12005","36.44"
"Philippines","2020-07-13","11197","-6.73"
"Philippines","2020-07-20","12992","16.03"
"Philippines","2020-07-27","1592","-87.75"
"Poland","2020-01-20","0",NULL
"Poland","2020-01-27","0",NULL
"Poland","2020-02-03","0",NULL
"Poland","2020-02-10","0",NULL
"Poland","2020-02-17","0",NULL
"Poland","2020-02-24","0",NULL
"Poland","2020-03-02","11",NULL
"Poland","2020-03-09","108","881.82"
"Poland","2020-03-16","515","376.85"
"Poland","2020-03-23","1228","138.45"
"Poland","2020-03-30","2240","82.41"
"Poland","2020-04-06","2572","14.82"
"Poland","2020-04-13","2613","1.59"
"Poland","2020-04-20","2330","-10.83"
"Poland","2020-04-27","2076","-10.90"
"Poland","2020-05-04","2303","10.93"
"Poland","2020-05-11","2533","9.99"
"Poland","2020-05-18","2797","10.42"
"Poland","2020-05-25","2460","-12.05"
"Poland","2020-06-01","2775","12.80"
"Poland","2020-06-08","2831","2.02"
"Poland","2020-06-15","2539","-10.31"
"Poland","2020-06-22","1976","-22.17"
"Poland","2020-06-29","2043","3.39"
"Poland","2020-07-06","1941","-4.99"
"Poland","2020-07-13","2213","14.01"
"Poland","2020-07-20","2961","33.80"
"Poland","2020-07-27","337","-88.62"
"Portugal","2020-01-20","0",NULL
"Portugal","2020-01-27","0",NULL
"Portugal","2020-02-03","0",NULL
"Portugal","2020-02-10","0",NULL
"Portugal","2020-02-17","0",NULL
"Portugal","2020-02-24","0",NULL
"Portugal","2020-03-02","30",NULL
"Portugal","2020-03-09","215","616.67"
"Portugal","2020-03-16","1355","530.23"
"Portugal","2020-03-23","4362","221.92"
"Portugal","2020-03-30","5316","21.87"
"Portugal","2020-04-06","5307","-0.17"
"Portugal","2020-04-13","3621","-31.77"
"Portugal","2020-04-20","3658","1.02"
"Portugal","2020-04-27","1579","-56.83"
"Portugal","2020-05-04","2299","45.60"
"Portugal","2020-05-11","1455","-36.71"
"Portugal","2020-05-18","1587","9.07"
"Portugal","2020-05-25","1877","18.27"
"Portugal","2020-06-01","2193","16.84"
"Portugal","2020-06-08","1997","-8.94"
"Portugal","2020-06-15","2443","22.33"
"Portugal","2020-06-22","2513","2.87"
"Portugal","2020-06-29","2251","-10.43"
"Portugal","2020-07-06","2615","16.17"
"Portugal","2020-07-13","2124","-18.78"
"Portugal","2020-07-20","1528","-28.06"
"Portugal","2020-07-27","135","-91.16"
"Qatar","2020-01-20","0",NULL
"Qatar","2020-01-27","0",NULL
"Qatar","2020-02-03","0",NULL
"Qatar","2020-02-10","0",NULL
"Qatar","2020-02-17","0",NULL
"Qatar","2020-02-24","3",NULL
"Qatar","2020-03-02","12","300.00"
"Qatar","2020-03-09","386","3116.67"
"Qatar","2020-03-16","93","-75.91"
"Qatar","2020-03-23","140","50.54"
"Qatar","2020-03-30","970","592.86"
"Qatar","2020-04-06","1375","41.75"
"Qatar","2020-04-13","2469","79.56"
"Qatar","2020-04-20","4839","95.99"
"Qatar","2020-04-27","5264","8.78"
"Qatar","2020-05-04","6969","32.39"
"Qatar","2020-05-11","10084","44.70"
"Qatar","2020-05-18","11110","10.17"
"Qatar","2020-05-25","13196","18.78"
"Qatar","2020-06-01","11880","-9.97"
"Qatar","2020-06-08","10812","-8.99"
"Qatar","2020-06-15","7767","-28.16"
"Qatar","2020-06-22","7044","-9.31"
"Qatar","2020-06-29","5386","-23.54"
"Qatar","2020-07-06","3799","-29.47"
"Qatar","2020-07-13","3050","-19.72"
"Qatar","2020-07-20","2657","-12.89"
"Qatar","2020-07-27","292","-89.01"
"Romania","2020-01-20","0",NULL
"Romania","2020-01-27","0",NULL
"Romania","2020-02-03","0",NULL
"Romania","2020-02-10","0",NULL
"Romania","2020-02-17","0",NULL
"Romania","2020-02-24","3",NULL
"Romania","2020-03-02","12","300.00"
"Romania","2020-03-09","116","866.67"
"Romania","2020-03-16","302","160.34"
"Romania","2020-03-23","1382","357.62"
"Romania","2020-03-30","2049","48.26"
"Romania","2020-04-06","2436","18.89"
"Romania","2020-04-13","2446","0.41"
"Romania","2020-04-20","2290","-6.38"
"Romania","2020-04-27","2127","-7.12"
"Romania","2020-05-04","2199","3.39"
"Romania","2020-05-11","1509","-31.38"
"Romania","2020-05-18","1199","-20.54"
"Romania","2020-05-25","1187","-1.00"
"Romania","2020-06-01","1222","2.95"
"Romania","2020-06-08","1520","24.39"
"Romania","2020-06-15","2046","34.61"
"Romania","2020-06-22","2268","10.85"
"Romania","2020-06-29","2660","17.28"
"Romania","2020-07-06","3562","33.91"
"Romania","2020-07-13","4923","38.21"
"Romania","2020-07-20","7340","49.10"
"Romania","2020-07-27","1104","-84.96"
"Russia","2020-01-20","0",NULL
"Russia","2020-01-27","2",NULL
"Russia","2020-02-03","0","-100.00"
"Russia","2020-02-10","0",NULL
"Russia","2020-02-17","0",NULL
"Russia","2020-02-24","0",NULL
"Russia","2020-03-02","15",NULL
"Russia","2020-03-09","46","206.67"
"Russia","2020-03-16","304","560.87"
"Russia","2020-03-23","1167","283.88"
"Russia","2020-03-30","3855","230.33"
"Russia","2020-04-06","10381","169.29"
"Russia","2020-04-13","27083","160.89"
"Russia","2020-04-20","38096","40.66"
"Russia","2020-04-27","53738","41.06"
"Russia","2020-05-04","75001","39.57"
"Russia","2020-05-11","72064","-3.92"
"Russia","2020-05-18","62729","-12.95"
"Russia","2020-05-25","61362","-2.18"
"Russia","2020-06-01","61230","-0.22"
"Russia","2020-06-08","61194","-0.06"
"Russia","2020-06-15","55612","-9.12"
"Russia","2020-06-22","49684","-10.66"
"Russia","2020-06-29","46720","-5.97"
"Russia","2020-07-06","45753","-2.07"
"Russia","2020-07-13","44275","-3.23"
"Russia","2020-07-20","40762","-7.93"
"Russia","2020-07-27","5607","-86.24"
"Rwanda","2020-01-20","0",NULL
"Rwanda","2020-01-27","0",NULL
"Rwanda","2020-02-03","0",NULL
"Rwanda","2020-02-10","0",NULL
"Rwanda","2020-02-17","0",NULL
"Rwanda","2020-02-24","0",NULL
"Rwanda","2020-03-02","0",NULL
"Rwanda","2020-03-09","1",NULL
"Rwanda","2020-03-16","18","1700.00"
"Rwanda","2020-03-23","51","183.33"
"Rwanda","2020-03-30","34","-33.33"
"Rwanda","2020-04-06","22","-35.29"
"Rwanda","2020-04-13","21","-4.55"
"Rwanda","2020-04-20","44","109.52"
"Rwanda","2020-04-27","68","54.55"
"Rwanda","2020-05-04","25","-63.24"
"Rwanda","2020-05-11","8","-68.00"
"Rwanda","2020-05-18","35","337.50"
"Rwanda","2020-05-25","43","22.86"
"Rwanda","2020-06-01","69","60.47"
"Rwanda","2020-06-08","143","107.25"
"Rwanda","2020-06-15","146","2.10"
"Rwanda","2020-06-22","172","17.81"
"Rwanda","2020-06-29","205","19.19"
"Rwanda","2020-07-06","232","13.17"
"Rwanda","2020-07-13","245","5.60"
