"country_region","semana","mortes_semana","crescimento_pct_wow"
"Namibia","2020-02-24","0",NULL
"Namibia","2020-03-02","0",NULL
"Namibia","2020-03-09","0",NULL
"Namibia","2020-03-16","0",NULL
"Namibia","2020-03-23","0",NULL
"Namibia","2020-03-30","0",NULL
"Namibia","2020-04-06","0",NULL
"Namibia","2020-04-13","0",NULL
"Namibia","2020-04-20","0",NULL
"Namibia","2020-04-27","0",NULL
"Namibia","2020-05-04","0",NULL
"Namibia","2020-05-11","0",NULL
"Namibia","2020-05-18","0",NULL
"Namibia","2020-05-25","0",NULL
"Namibia","2020-06-01","0",NULL
"Namibia","2020-06-08","0",NULL
"Namibia","2020-06-15","0",NULL
"Namibia","2020-06-22","0",NULL
"Namibia","2020-06-29","0",NULL
"Namibia","2020-07-06","1",NULL
"Namibia","2020-07-13","2","100.00"
"Namibia","2020-07-20","5","150.00"
"Namibia","2020-07-27","0","-100.00"
"Nepal","2020-01-20","0",NULL
"Nepal","2020-01-27","0",NULL
"Nepal","2020-02-03","0",NULL
"Nepal","2020-02-10","0",NULL
"Nepal","2020-02-17","0",NULL
"Nepal","2020-02-24","0",NULL
"Nepal","2020-03-02","0",NULL
"Nepal","2020-03-09","0",NULL
"Nepal","2020-03-16","0",NULL
"Nepal","2020-03-23","0",NULL
"Nepal","2020-03-30","0",NULL
"Nepal","2020-04-06","0",NULL
"Nepal","2020-04-13","0",NULL
"Nepal","2020-04-20","0",NULL
"Nepal","2020-04-27","0",NULL
"Nepal","2020-05-04","0",NULL
"Nepal","2020-05-11","2",NULL
"Nepal","2020-05-18","1","-50.00"
"Nepal","2020-05-25","5","400.00"
"Nepal","2020-06-01","5","0.00"
"Nepal","2020-06-08","6","20.00"
"Nepal","2020-06-15","4","-33.33"
"Nepal","2020-06-22","5","25.00"
"Nepal","2020-06-29","6","20.00"
"Nepal","2020-07-06","4","-33.33"
"Nepal","2020-07-13","2","-50.00"
"Nepal","2020-07-20","5","150.00"
"Nepal","2020-07-27","3","-40.00"
"Netherlands","2020-01-20","0",NULL
"Netherlands","2020-01-27","0",NULL
"Netherlands","2020-02-03","0",NULL
"Netherlands","2020-02-10","0",NULL
"Netherlands","2020-02-17","0",NULL
"Netherlands","2020-02-24","0",NULL
"Netherlands","2020-03-02","3",NULL
"Netherlands","2020-03-09","17","466.67"
"Netherlands","2020-03-16","160","841.18"
"Netherlands","2020-03-23","592","270.00"
"Netherlands","2020-03-30","999","68.75"
"Netherlands","2020-04-06","976","-2.30"
"Netherlands","2020-04-13","950","-2.66"
"Netherlands","2020-04-20","794","-16.42"
"Netherlands","2020-04-27","581","-26.83"
"Netherlands","2020-05-04","387","-33.39"
"Netherlands","2020-05-11","240","-37.98"
"Netherlands","2020-05-18","142","-40.83"
"Netherlands","2020-05-25","134","-5.63"
"Netherlands","2020-06-01","57","-57.46"
"Netherlands","2020-06-08","46","-19.30"
"Netherlands","2020-06-15","31","-32.61"
"Netherlands","2020-06-22","15","-51.61"
"Netherlands","2020-06-29","22","46.67"
"Netherlands","2020-07-06","10","-54.55"
"Netherlands","2020-07-13","-1","-110.00"
"Netherlands","2020-07-20","4","-500.00"
"Netherlands","2020-07-27","1","-75.00"
"New Zealand","2020-01-20","0",NULL
"New Zealand","2020-01-27","0",NULL
"New Zealand","2020-02-03","0",NULL
"New Zealand","2020-02-10","0",NULL
"New Zealand","2020-02-17","0",NULL
"New Zealand","2020-02-24","0",NULL
"New Zealand","2020-03-02","0",NULL
"New Zealand","2020-03-09","0",NULL
"New Zealand","2020-03-16","0",NULL
"New Zealand","2020-03-23","1",NULL
"New Zealand","2020-03-30","0","-100.00"
"New Zealand","2020-04-06","3",NULL
"New Zealand","2020-04-13","8","166.67"
"New Zealand","2020-04-20","7","-12.50"
"New Zealand","2020-04-27","1","-85.71"
"New Zealand","2020-05-04","1","0.00"
"New Zealand","2020-05-11","0","-100.00"
"New Zealand","2020-05-18","0",NULL
"New Zealand","2020-05-25","1",NULL
"New Zealand","2020-06-01","0","-100.00"
"New Zealand","2020-06-08","0",NULL
"New Zealand","2020-06-15","0",NULL
"New Zealand","2020-06-22","0",NULL
"New Zealand","2020-06-29","0",NULL
"New Zealand","2020-07-06","0",NULL
"New Zealand","2020-07-13","0",NULL
"New Zealand","2020-07-20","0",NULL
"New Zealand","2020-07-27","0",NULL
"Nicaragua","2020-01-20","0",NULL
"Nicaragua","2020-01-27","0",NULL
"Nicaragua","2020-02-03","0",NULL
"Nicaragua","2020-02-10","0",NULL
"Nicaragua","2020-02-17","0",NULL
"Nicaragua","2020-02-24","0",NULL
"Nicaragua","2020-03-02","0",NULL
"Nicaragua","2020-03-09","0",NULL
"Nicaragua","2020-03-16","0",NULL
"Nicaragua","2020-03-23","1",NULL
"Nicaragua","2020-03-30","0","-100.00"
"Nicaragua","2020-04-06","0",NULL
"Nicaragua","2020-04-13","1",NULL
"Nicaragua","2020-04-20","1","0.00"
"Nicaragua","2020-04-27","2","100.00"
"Nicaragua","2020-05-04","0","-100.00"
"Nicaragua","2020-05-11","3",NULL
"Nicaragua","2020-05-18","9","200.00"
"Nicaragua","2020-05-25","18","100.00"
"Nicaragua","2020-06-01","11","-38.89"
"Nicaragua","2020-06-08","9","-18.18"
"Nicaragua","2020-06-15","9","0.00"
"Nicaragua","2020-06-22","10","11.11"
"Nicaragua","2020-06-29","9","-10.00"
"Nicaragua","2020-07-06","8","-11.11"
"Nicaragua","2020-07-13","8","0.00"
"Nicaragua","2020-07-20","9","12.50"
"Nicaragua","2020-07-27","0","-100.00"
"Niger","2020-01-20","0",NULL
"Niger","2020-01-27","0",NULL
"Niger","2020-02-03","0",NULL
"Niger","2020-02-10","0",NULL
"Niger","2020-02-17","0",NULL
"Niger","2020-02-24","0",NULL
"Niger","2020-03-02","0",NULL
"Niger","2020-03-09","0",NULL
"Niger","2020-03-16","0",NULL
"Niger","2020-03-23","1",NULL
"Niger","2020-03-30","9","800.00"
"Niger","2020-04-06","2","-77.78"
"Niger","2020-04-13","8","300.00"
"Niger","2020-04-20","9","12.50"
"Niger","2020-04-27","7","-22.22"
"Niger","2020-05-04","10","42.86"
"Niger","2020-05-11","8","-20.00"
"Niger","2020-05-18","7","-12.50"
"Niger","2020-05-25","3","-57.14"
"Niger","2020-06-01","1","-66.67"
"Niger","2020-06-08","1","0.00"
"Niger","2020-06-15","1","0.00"
"Niger","2020-06-22","0","-100.00"
"Niger","2020-06-29","1",NULL
"Niger","2020-07-06","0","-100.00"
"Niger","2020-07-13","1",NULL
"Niger","2020-07-20","0","-100.00"
"Niger","2020-07-27","0",NULL
"Nigeria","2020-01-20","0",NULL
"Nigeria","2020-01-27","0",NULL
"Nigeria","2020-02-03","0",NULL
"Nigeria","2020-02-10","0",NULL
"Nigeria","2020-02-17","0",NULL
"Nigeria","2020-02-24","0",NULL
"Nigeria","2020-03-02","0",NULL
"Nigeria","2020-03-09","0",NULL
"Nigeria","2020-03-16","0",NULL
"Nigeria","2020-03-23","1",NULL
"Nigeria","2020-03-30","4","300.00"
"Nigeria","2020-04-06","5","25.00"
"Nigeria","2020-04-13","11","120.00"
"Nigeria","2020-04-20","19","72.73"
"Nigeria","2020-04-27","47","147.37"
"Nigeria","2020-05-04","56","19.15"
"Nigeria","2020-05-11","39","-30.36"
"Nigeria","2020-05-18","44","12.82"
"Nigeria","2020-05-25","61","38.64"
"Nigeria","2020-06-01","67","9.84"
"Nigeria","2020-06-08","66","-1.49"
"Nigeria","2020-06-15","98","48.48"
"Nigeria","2020-06-22","47","-52.04"
"Nigeria","2020-06-29","80","70.21"
"Nigeria","2020-07-06","95","18.75"
"Nigeria","2020-07-13","49","-48.42"
"Nigeria","2020-07-20","69","40.82"
"Nigeria","2020-07-27","2","-97.10"
"North Macedonia","2020-01-20","0",NULL
"North Macedonia","2020-01-27","0",NULL
"North Macedonia","2020-02-03","0",NULL
"North Macedonia","2020-02-10","0",NULL
"North Macedonia","2020-02-17","0",NULL
"North Macedonia","2020-02-24","0",NULL
"North Macedonia","2020-03-02","0",NULL
"North Macedonia","2020-03-09","0",NULL
"North Macedonia","2020-03-16","1",NULL
"North Macedonia","2020-03-23","5","400.00"
"North Macedonia","2020-03-30","12","140.00"
"North Macedonia","2020-04-06","16","33.33"
"North Macedonia","2020-04-13","17","6.25"
"North Macedonia","2020-04-20","10","-41.18"
"North Macedonia","2020-04-27","23","130.00"
"North Macedonia","2020-05-04","7","-69.57"
"North Macedonia","2020-05-11","10","42.86"
"North Macedonia","2020-05-18","12","20.00"
"North Macedonia","2020-05-25","20","66.67"
"North Macedonia","2020-06-01","20","0.00"
"North Macedonia","2020-06-08","35","75.00"
"North Macedonia","2020-06-15","50","42.86"
"North Macedonia","2020-06-22","48","-4.00"
"North Macedonia","2020-06-29","55","14.58"
"North Macedonia","2020-07-06","41","-25.45"
"North Macedonia","2020-07-13","40","-2.44"
"North Macedonia","2020-07-20","38","-5.00"
"North Macedonia","2020-07-27","6","-84.21"
"Norway","2020-01-20","0",NULL
"Norway","2020-01-27","0",NULL
"Norway","2020-02-03","0",NULL
"Norway","2020-02-10","0",NULL
"Norway","2020-02-17","0",NULL
"Norway","2020-02-24","0",NULL
"Norway","2020-03-02","0",NULL
"Norway","2020-03-09","3",NULL
"Norway","2020-03-16","4","33.33"
"Norway","2020-03-23","18","350.00"
"Norway","2020-03-30","46","155.56"
"Norway","2020-04-06","57","23.91"
"Norway","2020-04-13","37","-35.09"
"Norway","2020-04-20","36","-2.70"
"Norway","2020-04-27","10","-72.22"
"Norway","2020-05-04","8","-20.00"
"Norway","2020-05-11","13","62.50"
"Norway","2020-05-18","3","-76.92"
"Norway","2020-05-25","1","-66.67"
"Norway","2020-06-01","2","100.00"
"Norway","2020-06-08","4","100.00"
"Norway","2020-06-15","2","-50.00"
"Norway","2020-06-22","5","150.00"
"Norway","2020-06-29","2","-60.00"
"Norway","2020-07-06","1","-50.00"
"Norway","2020-07-13","3","200.00"
"Norway","2020-07-20","0","-100.00"
"Norway","2020-07-27","0",NULL
"Oman","2020-01-20","0",NULL
"Oman","2020-01-27","0",NULL
"Oman","2020-02-03","0",NULL
"Oman","2020-02-10","0",NULL
"Oman","2020-02-17","0",NULL
"Oman","2020-02-24","0",NULL
"Oman","2020-03-02","0",NULL
"Oman","2020-03-09","0",NULL
"Oman","2020-03-16","0",NULL
"Oman","2020-03-23","0",NULL
"Oman","2020-03-30","2",NULL
"Oman","2020-04-06","2","0.00"
"Oman","2020-04-13","3","50.00"
"Oman","2020-04-20","3","0.00"
"Oman","2020-04-27","2","-33.33"
"Oman","2020-05-04","5","150.00"
"Oman","2020-05-11","5","0.00"
"Oman","2020-05-18","15","200.00"
"Oman","2020-05-25","12","-20.00"
"Oman","2020-06-01","26","116.67"
"Oman","2020-06-08","29","11.54"
"Oman","2020-06-15","27","-6.90"
"Oman","2020-06-22","32","18.52"
"Oman","2020-06-29","50","56.25"
"Oman","2020-07-06","44","-12.00"
"Oman","2020-07-13","61","38.64"
"Oman","2020-07-20","66","8.20"
"Oman","2020-07-27","9","-86.36"
"Pakistan","2020-01-20","0",NULL
"Pakistan","2020-01-27","0",NULL
"Pakistan","2020-02-03","0",NULL
"Pakistan","2020-02-10","0",NULL
"Pakistan","2020-02-17","0",NULL
"Pakistan","2020-02-24","0",NULL
"Pakistan","2020-03-02","0",NULL
"Pakistan","2020-03-09","0",NULL
"Pakistan","2020-03-16","6",NULL
"Pakistan","2020-03-23","15","150.00"
"Pakistan","2020-03-30","32","113.33"
"Pakistan","2020-04-06","40","25.00"
"Pakistan","2020-04-13","83","107.50"
"Pakistan","2020-04-20","116","39.76"
"Pakistan","2020-04-27","184","58.62"
"Pakistan","2020-05-04","230","25.00"
"Pakistan","2020-05-11","197","-14.35"
"Pakistan","2020-05-18","264","34.01"
"Pakistan","2020-05-25","376","42.42"
"Pakistan","2020-06-01","524","39.36"
"Pakistan","2020-06-08","662","26.34"
"Pakistan","2020-06-15","861","30.06"
"Pakistan","2020-06-22","577","-32.98"
"Pakistan","2020-06-29","595","3.12"
"Pakistan","2020-07-06","504","-15.29"
"Pakistan","2020-07-13","333","-33.93"
"Pakistan","2020-07-20","223","-33.03"
"Pakistan","2020-07-27","20","-91.03"
"Panama","2020-01-20","0",NULL
"Panama","2020-01-27","0",NULL
"Panama","2020-02-03","0",NULL
"Panama","2020-02-10","0",NULL
"Panama","2020-02-17","0",NULL
"Panama","2020-02-24","0",NULL
"Panama","2020-03-02","0",NULL
"Panama","2020-03-09","1",NULL
"Panama","2020-03-16","2","100.00"
"Panama","2020-03-23","14","600.00"
"Panama","2020-03-30","29","107.14"
"Panama","2020-04-06","33","13.79"
"Panama","2020-04-13","41","24.24"
"Panama","2020-04-20","45","9.76"
"Panama","2020-04-27","32","-28.89"
"Panama","2020-05-04","47","46.88"
"Panama","2020-05-11","31","-34.04"
"Panama","2020-05-18","31","0.00"
"Panama","2020-05-25","30","-3.23"
"Panama","2020-06-01","57","90.00"
"Panama","2020-06-08","44","-22.81"
"Panama","2020-06-15","64","45.45"
"Panama","2020-06-22","103","60.94"
"Panama","2020-06-29","143","38.83"
"Panama","2020-07-06","162","13.29"
"Panama","2020-07-13","187","15.43"
"Panama","2020-07-20","198","5.88"
"Panama","2020-07-27","28","-85.86"
"Papua New Guinea","2020-01-20","0",NULL
"Papua New Guinea","2020-01-27","0",NULL
"Papua New Guinea","2020-02-03","0",NULL
"Papua New Guinea","2020-02-10","0",NULL
"Papua New Guinea","2020-02-17","0",NULL
"Papua New Guinea","2020-02-24","0",NULL
"Papua New Guinea","2020-03-02","0",NULL
"Papua New Guinea","2020-03-09","0",NULL
"Papua New Guinea","2020-03-16","0",NULL
"Papua New Guinea","2020-03-23","0",NULL
"Papua New Guinea","2020-03-30","0",NULL
"Papua New Guinea","2020-04-06","0",NULL
"Papua New Guinea","2020-04-13","0",NULL
"Papua New Guinea","2020-04-20","0",NULL
"Papua New Guinea","2020-04-27","0",NULL
"Papua New Guinea","2020-05-04","0",NULL
"Papua New Guinea","2020-05-11","0",NULL
"Papua New Guinea","2020-05-18","0",NULL
"Papua New Guinea","2020-05-25","0",NULL
"Papua New Guinea","2020-06-01","0",NULL
"Papua New Guinea","2020-06-08","0",NULL
"Papua New Guinea","2020-06-15","0",NULL
"Papua New Guinea","2020-06-22","0",NULL
"Papua New Guinea","2020-06-29","0",NULL
"Papua New Guinea","2020-07-06","0",NULL
"Papua New Guinea","2020-07-13","0",NULL
"Papua New Guinea","2020-07-20","0",NULL
"Papua New Guinea","2020-07-27","0",NULL
"Paraguay","2020-01-20","0",NULL
"Paraguay","2020-01-27","0",NULL
"Paraguay","2020-02-03","0",NULL
"Paraguay","2020-02-10","0",NULL
"Paraguay","2020-02-17","0",NULL
"Paraguay","2020-02-24","0",NULL
"Paraguay","2020-03-02","0",NULL
"Paraguay","2020-03-09","0",NULL
"Paraguay","2020-03-16","1",NULL
"Paraguay","2020-03-23","2","100.00"
"Paraguay","2020-03-30","0","-100.00"
"Paraguay","2020-04-06","3",NULL
"Paraguay","2020-04-13","2","-33.33"
"Paraguay","2020-04-20","1","-50.00"
"Paraguay","2020-04-27","1","0.00"
"Paraguay","2020-05-04","0","-100.00"
"Paraguay","2020-05-11","1",NULL
"Paraguay","2020-05-18","0","-100.00"
"Paraguay","2020-05-25","0",NULL
"Paraguay","2020-06-01","0",NULL
"Paraguay","2020-06-08","0",NULL
"Paraguay","2020-06-15","2",NULL
"Paraguay","2020-06-22","2","0.00"
"Paraguay","2020-06-29","5","150.00"
"Paraguay","2020-07-06","2","-60.00"
"Paraguay","2020-07-13","9","350.00"
"Paraguay","2020-07-20","10","11.11"
"Paraguay","2020-07-27","2","-80.00"
"Peru","2020-01-20","0",NULL
"Peru","2020-01-27","0",NULL
"Peru","2020-02-03","0",NULL
"Peru","2020-02-10","0",NULL
"Peru","2020-02-17","0",NULL
"Peru","2020-02-24","0",NULL
"Peru","2020-03-02","0",NULL
"Peru","2020-03-09","0",NULL
"Peru","2020-03-16","5",NULL
"Peru","2020-03-23","13","160.00"
"Peru","2020-03-30","65","400.00"
"Peru","2020-04-06","110","69.23"
"Peru","2020-04-13","207","88.18"
"Peru","2020-04-20","328","58.45"
"Peru","2020-04-27","558","70.12"
"Peru","2020-05-04","603","8.06"
"Peru","2020-05-11","759","25.87"
"Peru","2020-05-18","808","6.46"
"Peru","2020-05-25","1050","29.95"
"Peru","2020-06-01","959","-8.67"
"Peru","2020-06-08","1223","27.53"
"Peru","2020-06-15","1357","10.96"
"Peru","2020-06-22","1272","-6.26"
"Peru","2020-06-29","1272","0.00"
"Peru","2020-07-06","1281","0.71"
"Peru","2020-07-13","1317","2.81"
"Peru","2020-07-20","4656","253.53"
"Peru","2020-07-27","575","-87.65"
"Philippines","2020-01-20","0",NULL
"Philippines","2020-01-27","1",NULL
"Philippines","2020-02-03","0","-100.00"
"Philippines","2020-02-10","0",NULL
"Philippines","2020-02-17","0",NULL
"Philippines","2020-02-24","0",NULL
"Philippines","2020-03-02","0",NULL
"Philippines","2020-03-09","10",NULL
"Philippines","2020-03-16","14","40.00"
"Philippines","2020-03-23","46","228.57"
"Philippines","2020-03-30","81","76.09"
"Philippines","2020-04-06","145","79.01"
"Philippines","2020-04-13","112","-22.76"
"Philippines","2020-04-20","92","-17.86"
"Philippines","2020-04-27","106","15.22"
"Philippines","2020-05-04","112","5.66"
"Philippines","2020-05-11","105","-6.25"
"Philippines","2020-05-18","44","-58.10"
"Philippines","2020-05-25","89","102.27"
"Philippines","2020-06-01","46","-48.31"
"Philippines","2020-06-08","85","84.78"
"Philippines","2020-06-15","81","-4.71"
"Philippines","2020-06-22","75","-7.41"
"Philippines","2020-06-29","53","-29.33"
"Philippines","2020-07-06","237","347.17"
"Philippines","2020-07-13","297","25.32"
"Philippines","2020-07-20","101","-65.99"
"Philippines","2020-07-27","13","-87.13"
"Poland","2020-01-20","0",NULL
"Poland","2020-01-27","0",NULL
"Poland","2020-02-03","0",NULL
"Poland","2020-02-10","0",NULL
"Poland","2020-02-17","0",NULL
"Poland","2020-02-24","0",NULL
"Poland","2020-03-02","0",NULL
"Poland","2020-03-09","3",NULL
"Poland","2020-03-16","4","33.33"
"Poland","2020-03-23","15","275.00"
"Poland","2020-03-30","72","380.00"
"Poland","2020-04-06","138","91.67"
"Poland","2020-04-13","128","-7.25"
"Poland","2020-04-20","175","36.72"
"Poland","2020-04-27","143","-18.29"
"Poland","2020-05-04","122","-14.69"
"Poland","2020-05-11","125","2.46"
"Poland","2020-05-18","71","-43.20"
"Poland","2020-05-25","68","-4.23"
"Poland","2020-06-01","93","36.76"
"Poland","2020-06-08","90","-3.23"
"Poland","2020-06-15","109","21.11"
"Poland","2020-06-22","82","-24.77"
"Poland","2020-06-29","79","-3.66"
"Poland","2020-07-06","54","-31.65"
"Poland","2020-07-13","53","-1.85"
"Poland","2020-07-20","47","-11.32"
"Poland","2020-07-27","5","-89.36"
"Portugal","2020-01-20","0",NULL
"Portugal","2020-01-27","0",NULL
"Portugal","2020-02-03","0",NULL
"Portugal","2020-02-10","0",NULL
"Portugal","2020-02-17","0",NULL
"Portugal","2020-02-24","0",NULL
"Portugal","2020-03-02","0",NULL
"Portugal","2020-03-09","0",NULL
"Portugal","2020-03-16","14",NULL
"Portugal","2020-03-23","105","650.00"
"Portugal","2020-03-30","176","67.62"
"Portugal","2020-04-06","209","18.75"
"Portugal","2020-04-13","210","0.48"
"Portugal","2020-04-20","189","-10.00"
"Portugal","2020-04-27","140","-25.93"
"Portugal","2020-05-04","92","-34.29"
"Portugal","2020-05-11","83","-9.78"
"Portugal","2020-05-18","98","18.07"
"Portugal","2020-05-25","94","-4.08"
"Portugal","2020-06-01","69","-26.60"
"Portugal","2020-06-08","38","-44.93"
"Portugal","2020-06-15","13","-65.79"
"Portugal","2020-06-22","34","161.54"
"Portugal","2020-06-29","50","47.06"
"Portugal","2020-07-06","46","-8.00"
"Portugal","2020-07-13","29","-36.96"
"Portugal","2020-07-20","28","-3.45"
"Portugal","2020-07-27","2","-92.86"
"Qatar","2020-01-20","0",NULL
"Qatar","2020-01-27","0",NULL
"Qatar","2020-02-03","0",NULL
"Qatar","2020-02-10","0",NULL
"Qatar","2020-02-17","0",NULL
"Qatar","2020-02-24","0",NULL
"Qatar","2020-03-02","0",NULL
"Qatar","2020-03-09","0",NULL
"Qatar","2020-03-16","0",NULL
"Qatar","2020-03-23","1",NULL
"Qatar","2020-03-30","3","200.00"
"Qatar","2020-04-06","3","0.00"
"Qatar","2020-04-13","1","-66.67"
"Qatar","2020-04-20","2","100.00"
"Qatar","2020-04-27","2","0.00"
"Qatar","2020-05-04","2","0.00"
"Qatar","2020-05-11","1","-50.00"
"Qatar","2020-05-18","8","700.00"
"Qatar","2020-05-25","15","87.50"
"Qatar","2020-06-01","16","6.67"
"Qatar","2020-06-08","19","18.75"
"Qatar","2020-06-15","25","31.58"
"Qatar","2020-06-22","12","-52.00"
"Qatar","2020-06-29","18","50.00"
"Qatar","2020-07-06","19","5.56"
"Qatar","2020-07-13","10","-47.37"
"Qatar","2020-07-20","8","-20.00"
"Qatar","2020-07-27","0","-100.00"
"Romania","2020-01-20","0",NULL
"Romania","2020-01-27","0",NULL
"Romania","2020-02-03","0",NULL
"Romania","2020-02-10","0",NULL
"Romania","2020-02-17","0",NULL
"Romania","2020-02-24","0",NULL
"Romania","2020-03-02","0",NULL
"Romania","2020-03-09","0",NULL
"Romania","2020-03-16","3",NULL
"Romania","2020-03-23","40","1233.33"
"Romania","2020-03-30","108","170.00"
"Romania","2020-04-06","165","52.78"
"Romania","2020-04-13","135","-18.18"
"Romania","2020-04-20","168","24.44"
"Romania","2020-04-27","171","1.79"
"Romania","2020-05-04","171","0.00"
"Romania","2020-05-11","146","-14.62"
"Romania","2020-05-18","78","-46.58"
"Romania","2020-05-25","81","3.85"
"Romania","2020-06-01","67","-17.28"
"Romania","2020-06-08","77","14.93"
"Romania","2020-06-15","102","32.47"
"Romania","2020-06-22","100","-1.96"
"Romania","2020-06-29","138","38.00"
"Romania","2020-07-06","134","-2.90"
"Romania","2020-07-13","142","5.97"
"Romania","2020-07-20","161","13.38"
"Romania","2020-07-27","19","-88.20"
"Russia","2020-01-20","0",NULL
"Russia","2020-01-27","0",NULL
"Russia","2020-02-03","0",NULL
"Russia","2020-02-10","0",NULL
"Russia","2020-02-17","0",NULL
"Russia","2020-02-24","0",NULL
"Russia","2020-03-02","0",NULL
"Russia","2020-03-09","0",NULL
"Russia","2020-03-16","1",NULL
"Russia","2020-03-23","7","600.00"
"Russia","2020-03-30","37","428.57"
"Russia","2020-04-06","85","129.73"
"Russia","2020-04-13","231","171.76"
"Russia","2020-04-20","386","67.10"
"Russia","2020-04-27","533","38.08"
"Russia","2020-05-04","635","19.14"
"Russia","2020-05-11","716","12.76"
"Russia","2020-05-18","910","27.09"
"Russia","2020-05-25","1152","26.59"
"Russia","2020-06-01","1158","0.52"
"Russia","2020-06-08","1087","-6.13"
"Russia","2020-06-15","1163","6.99"
"Russia","2020-06-22","959","-17.54"
"Russia","2020-06-29","1085","13.14"
"Russia","2020-07-06","1173","8.11"
"Russia","2020-07-13","1005","-14.32"
"Russia","2020-07-20","926","-7.86"
"Russia","2020-07-27","85","-90.82"
"Rwanda","2020-01-20","0",NULL
"Rwanda","2020-01-27","0",NULL
"Rwanda","2020-02-03","0",NULL
"Rwanda","2020-02-10","0",NULL
"Rwanda","2020-02-17","0",NULL
"Rwanda","2020-02-24","0",NULL
"Rwanda","2020-03-02","0",NULL
"Rwanda","2020-03-09","0",NULL
"Rwanda","2020-03-16","0",NULL
"Rwanda","2020-03-23","0",NULL
"Rwanda","2020-03-30","0",NULL
"Rwanda","2020-04-06","0",NULL
"Rwanda","2020-04-13","0",NULL
"Rwanda","2020-04-20","0",NULL
"Rwanda","2020-04-27","0",NULL
"Rwanda","2020-05-04","0",NULL
"Rwanda","2020-05-11","0",NULL
"Rwanda","2020-05-18","0",NULL
"Rwanda","2020-05-25","1",NULL
"Rwanda","2020-06-01","1","0.00"
"Rwanda","2020-06-08","0","-100.00"
